ANON_ID,Class_ID,Question Id,Prompt,Promptly_Response,Stderr,Stdout,Timestamp
158,COMPSCI101 - Lab 10,1,"Write me a Python function called counter, which calculates the amount of zeros in a random list, e.g is number is 10, then count the zero. Then add a greater than or equal symbol at the end of the list of the count of 0's","

def counter(lst):
  count = 0
  for num in lst:
    if num == 0:
      count += 1
  return f""{count}>=""","Test failed for input [10, 20, 30]
Expected result was 0
But actual result was 0>=

","Test failed for input [10, 20, 30]
Expected result was 0
But actual result was 0>=

Test failed for input [0, 10, 10, 0, 0, 0]
Expected result was 4
But actual result was 4>=

Test failed for input [0]
Expected result was 1
But actual result was 1>=

Test failed for input [1, 0, 2, 0, 3]
Expected result was 2
But actual result was 2>=

",2023-08-22T01:24:51.245Z
158,COMPSCI101 - Lab 10,1,Write me a Python function called counter,"

def counter():
    count = 0
    while True:
        yield count
        count += 1","Traceback (most recent call last):
  File ""/home/jobe/runs/jobe_OwzfYB/test.c"", line 20, in <module>
    result = counter(test_input)
TypeError: counter() takes 0 positional arguments but 1 was given
",,2023-08-22T01:23:24.215Z
159,COMPSCI101 - Lab 11,3,"Write me a Python function called speak(input_str)

The program will analyse the string and change any relevant letters to its similar digit counterpart. All special characters will remain the same. ","

def speak(input_str):
    output_str = """"

    for char in input_str:
        if char.isalpha():
            if char in ""aeiou"":
                output_str += ""0""
            elif char in ""AEIOU"":
                output_str += ""4""
            elif char in ""bcdgfhjklmnpqrstvwxyz"":
                output_str += ""2""
            elif char in ""BCDGFHJKLMNPQRSTVWXYZ"":
                output_str += ""3""
        else:
            output_str += char
    return output_str","Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 02220222022222022222022222

","Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 02220222022222022222022222

Test failed for input Toast
Expected result was 70457
But actual result was 30022

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was 43334333433333433333433333

Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was 33 34333

Test failed for input Test
Expected result was 7357
But actual result was 3022

Test failed for input thezyrie
Expected result was 7h3zyr13
But actual result was 22022200

Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was 302 0 220202 200

Test failed for input Hi
Expected result was H1
But actual result was 30

",2023-08-22T23:36:43.907Z
159,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange(input_str): 
The program will analyse the string and first remove any digits or special characters. Then, the program will arrange the remaining letters. 
Uppercase letters will be first, in alphabetical order, followed by all lowercase letters in backwards order. 

Useful functions may be pop(), sort(), isalpha()","

def arrange(input_str):
    input_str = ''.join(c for c in input_str if c.isalpha())
    upper_str = ''.join(c for c in input_str if c.isupper())
    lower_str = ''.join(c for c in input_str if c.islower())
    upper_str = ''.join(sorted(upper_str))
    lower_str = ''.join(sorted(lower_str, reverse = True))
    return upper_str + lower_str",,"Test passed for input 123 X 456

Test passed for input asdf

Test passed for input 3asd32df asdsaf3

Test passed for input Z1 x2 v*

Test passed for input <3I LOVE CS<3

Test passed for input abcabc

Test passed for input T12heZ3yrie1

Test passed for input abc BCA

",2023-08-22T23:35:07.549Z
159,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble(input_str, digit). 

The program will analyse the input_str and when a digit is entered the program change each letter of the string however many letters forward in accordance with the digit. However, if the user inputs a 0, the string will remain unchanged. 
If the digit entered is a negative value (e.g. -13), the program will count backwards the amount of letters. 

For example, (""racecare"", 3) = 'udfhfdu' 

","

def scramble(input_str, digit):
  output_str = ''
  if digit == 0:
    output_str = input_str
  else:
    for char in input_str:
      if char.isalpha():
        num = ord(char)
        num += digit
        if num > ord('z'):
          num -= 26
        elif num < ord('a'):
          num += 26
        output_str += chr(num)
      else:
        output_str += char
  return output_str",,"Test passed for input ('test', -13)

Test passed for input ('test', 26)

Test passed for input ('z', 1)

Test passed for input ('a', 1)

Test passed for input ('hello', 3)

Test passed for input ('test', 13)

Test passed for input ('test', 0)

Test passed for input ('abcxyz', 3)

",2023-08-22T23:32:34.578Z
159,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble(input_str, digit). 

The program will analyse the input_str and when a digit is entered the program change each letter of the string however many letters forward in accordance with the digit. However, if the user inputs a 0, the string will remain unchanged. 
If the digit entered is a negative value (e.g. -13), the program will count backwards the amount of letters. 

For example, (""racecare"", 3) = 'udfhfdu' 

","

def scramble(input_str, digit):
  output_str = ''
  for char in input_str:
    if digit == 0:
      output_str += char
    else:
      output_str += chr(ord(char) + digit)
  return output_str","Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

","Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

Test passed for input ('hello', 3)

Test failed for input ('test', 26)
Expected result was test
But actual result was ÂŽÂÂŽ

Test passed for input ('a', 1)

Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

Test failed for input ('abcxyz', 3)
Expected result was defabc
But actual result was def{|}

Test passed for input ('test', 0)

Test failed for input ('z', 1)
Expected result was a
But actual result was {

",2023-08-22T23:32:11.949Z
159,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble(input_str, digit). 

The program will analyse the input_str and when a digit is entered the program change each letter of the string however many letters forward in accordance with the digit. However, if the user inputs a 0, the string will remain unchanged. 

For example, (""racecare"", 3) = 'udfhfdu' 

","

def scramble(input_str, digit):
  output_str = """"
  for letter in input_str:
    if digit == 0:
      output_str += letter
    else:
      new_letter = chr(ord(letter) + digit)
      output_str += new_letter
  return output_str","Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

","Test passed for input ('a', 1)

Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

Test passed for input ('hello', 3)

Test failed for input ('test', 26)
Expected result was test
But actual result was ÂŽÂÂŽ

Test failed for input ('z', 1)
Expected result was a
But actual result was {

Test failed for input ('abcxyz', 3)
Expected result was defabc
But actual result was def{|}

Test passed for input ('test', 0)

Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

",2023-08-22T23:30:59.132Z
159,COMPSCI101 - Lab 11,3,"Write me a Python function called speak(input_str). 

If the character in the string is an 's' or a vowel ('a', 'e', 'i', 'o', 'u') in either uppercase or lowercase, change the character to its corresponding number. 

Print output as a string. ","

def speak(input_str):
  output_str = """"
  for char in input_str:
    if char.lower() == 's':
      output_str += '5'
    elif char.lower() in ['a', 'e', 'i', 'o', 'u']:
      output_str += '0'
    else:
      output_str += char
  return output_str","Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 0bcd0fgh0jklmn0pqr5t0vwxyz

","Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 0bcd0fgh0jklmn0pqr5t0vwxyz

Test failed for input Hi
Expected result was H1
But actual result was H0

Test failed for input Toast
Expected result was 70457
But actual result was T005t

Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was 50t 0 br0k0n t00

Test failed for input thezyrie
Expected result was 7h3zyr13
But actual result was th0zyr00

Test passed for input CS ROCKS

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was 0BCD0FGH0JKLMN0PQR5T0VWXYZ

Test failed for input Test
Expected result was 7357
But actual result was T05t

",2023-08-21T20:50:20.454Z
159,COMPSCI101 - Lab 11,3,"Write me a Python function called speak(input_str). 

If the character in the string is an 's' or a vowel ('a', 'e', 'i', 'o', 'u') in either uppercase or lowercase, change the character to its corresponding unicode number. 

Print output as a string. ","

def speak(input_str):
  output = """"
  for char in input_str:
    if char.lower() == 's':
      output += '\u0073'
    elif char.lower() in ['a', 'e', 'i', 'o', 'u']:
      output += '\u{:04x}'.format(ord(char))
    else:
      output += char
  return output","  File ""test.c"", line 9
    output += '\u{:04x}'.format(ord(char))
                        ^
SyntaxError: (unicode error) 'unicodeescape' codec can't decode bytes in position 0-1: truncated \uXXXX escape
",,2023-08-21T20:49:07.482Z
159,COMPSCI101 - Lab 11,2,"Write me a Python function called def arrange(input_str)

The output must only be letters. 
Remove any numbers or special characters from the string.
Uppercase will come before lowercase. 
Uppercase characters will be sorted alphabetically using sort() function.
Lowercase letters are sorted backwards according to their unicode.

","

def arrange(input_str):
  output_str = """"
  upper_str = """"
  lower_str = """"
  for c in input_str:
    if c.isupper():
      upper_str += c
    elif c.islower():
      lower_str += c
  upper_str = """".join(sorted(upper_str))
  lower_str = """".join(sorted(lower_str, reverse=True))
  output_str = upper_str + lower_str
  return output_str",,"Test passed for input abcabc

Test passed for input <3I LOVE CS<3

Test passed for input 123 X 456

Test passed for input asdf

Test passed for input Z1 x2 v*

Test passed for input T12heZ3yrie1

Test passed for input abc BCA

Test passed for input 3asd32df asdsaf3

",2023-08-21T20:46:05.636Z
159,COMPSCI101 - Lab 11,2,"Write me a Python function called def arrange(input_str)

The output must only be letters. 
Remove any numbers or special characters from the string.
Uppercase will come before lowercase. 
Uppercase characters will be sorted alphabetically.
Lowercase letters are sorted backwards according to their unicode.

","

def arrange(input_str):
    output_str = """"
    for ch in input_str:
        if ch.isalpha():
            output_str += ch
    output_str = ''.join(sorted(output_str, key=lambda x: (x.isupper(), x)))[::-1]
    return output_str","Test failed for input abc BCA
Expected result was ABCcba
But actual result was CBAcba

","Test passed for input abcabc

Test failed for input abc BCA
Expected result was ABCcba
But actual result was CBAcba

Test passed for input Z1 x2 v*

Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC

Test passed for input asdf

Test passed for input 3asd32df asdsaf3

Test passed for input 123 X 456

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZTyrihee

",2023-08-21T20:44:44.963Z
